Provider Id,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description
450137,1400 EIGHTH AVE,FORT WORTH,TX,76104,TX - Fort Worth
450143,800 EAST HIGHWAY 71,SMITHVILLE,TX,78957,TX - Austin
450144,720 HOSPITAL DRIVE,ANDREWS,TX,79714,TX - Lubbock
450147,506 E SAN ANTONIO ST,VICTORIA,TX,77902,TX - Victoria
450148,201 WALLS DRIVE,CLEBURNE,TX,76033,TX - Fort Worth
450152,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,TX - Temple
450154,801 BEDELL AVE,DEL RIO,TX,78840,TX - San Antonio
450155,801 EAST THIRD,HEREFORD,TX,79045,TX - Amarillo
450162,2412 50TH ST,LUBBOCK,TX,79412,TX - Lubbock
450163,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,TX - Corpus Christi
450165,1905 HWY 97 EAST,JOURDANTON,TX,78026,TX - San Antonio
450176,900 SOUTH BRYAN ROAD,MISSION,TX,78572,TX - McAllen
450177,1025 GARNER FIELD ROAD,UVALDE,TX,78801,TX - San Antonio
450178,387 WEST I 10,FORT STOCKTON,TX,79735,TX - Odessa
450184,1635  NORTH LOOP WEST,HOUSTON,TX,77008,TX - Houston
450187,700 MEDICAL PARKWAY,BRENHAM,TX,77833,TX - Houston
450188,3000 W MAIN ST,CLARKSVILLE,TX,75426,TX - Dallas
450192,101 CIRCLE DRIVE,HILLSBORO,TX,76645,TX - Waco
450193,6720 BERTNER,HOUSTON,TX,77030,TX - Houston
450194,501 S RAGSDALE,JACKSONVILLE,TX,75766,TX - Tyler
450196,820 CLARKSVILLE ST,PARIS,TX,75460,TX - Dallas
450200,1000 PINE STREET,TEXARKANA,TX,75501,AR - Texarkana
450203,713 E ANDERSON ST,WEATHERFORD,TX,76086,TX - Fort Worth
450209,1501 COULTER ROAD,AMARILLO,TX,79106,TX - Amarillo
450210,409 WEST COTTAGE,CARTHAGE,TX,75633,LA - Shreveport
450211,1201 WEST FRANK STREET,LUFKIN,TX,75901,TX - Houston
450213,4502 MEDICAL DR,SAN ANTONIO,TX,78229,TX - San Antonio
450214,10141 US 59 NORTH,WHARTON,TX,77488,TX - Houston
450219,200 W OLLIE,LLANO,TX,78643,TX - Austin
450221,224 E SECOND STREET,DUMAS,TX,79029,TX - Amarillo
450222,504 MEDICAL CENTER BLVD,CONROE,TX,77304,TX - Houston
450229,1900 PINE,ABILENE,TX,79601,TX - Abilene
450231,1600 WALLACE BLVD,AMARILLO,TX,79106,TX - Amarillo
450234,10201 HWY 16,COMANCHE,TX,76442,TX - Abilene
450235,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,TX - San Antonio
450236,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,TX - Dallas
450237,333 N SANTA ROSA STREET,SAN ANTONIO,TX,78207,TX - San Antonio
450241,717 MAGNOLIA ST,JACKSBORO,TX,76458,TX - Wichita Falls
450243,632 N W SECOND STREET,HAMLIN,TX,79520,TX - Abilene
450253,44 N CUMMINGS,BELLVILLE,TX,77418,TX - Houston
450270,200 N SAN JACINTO STREET,WHITNEY,TX,76692,TX - Waco
450271,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,TX - Dallas
450272,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,TX - Austin
450280,2300 MARIE CURIE DRIVE,GARLAND,TX,75042,TX - Dallas
450283,707 N WALDRIP,GRAND SALINE,TX,75140,TX - Tyler
450289,2525 HOLLY HALL,HOUSTON,TX,77054,TX - Houston
450292,850 ED HALL,KAUFMAN,TX,75142,TX - Dallas
450293,200 S IH 35,PEARSALL,TX,78061,TX - San Antonio
450296,300 E CROCKETT,CLEVELAND,TX,77327,TX - Houston
450299,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,TX - Bryan
450306,1601 COLUMBIA STREET,STAMFORD,TX,79553,TX - Abilene
450324,5016 S US HIGHWAY 75,DENISON,TX,75020,TX - Dallas
450330,1705 JACKSON ST,RICHMOND,TX,77469,TX - Houston
450340,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,TX - San Angelo
450346,3080 COLLEGE STREET,BEAUMONT,TX,77701,TX - Beaumont
450347,110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340,TX - Houston
450348,322 COLEMAN STREET,MARLIN,TX,76661,TX - Waco
450351,411 N BELKNAP ST,STEPHENVILLE,TX,76401,TX - Fort Worth
450352,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,TX - Dallas
450358,6565 FANNIN,HOUSTON,TX,77030,TX - Houston
450369,HWY 83 NORTH,CHILDRESS,TX,79201,TX - Amarillo
450370,110 SHULT DR,COLUMBUS,TX,78934,TX - Houston
450372,1405 W JEFFERSON ST,WAXAHACHIE,TX,75165,TX - Dallas
450373,500 S STATE HWY 37,MOUNT VERNON,TX,75457,TX - Tyler
450379,7 MEDICAL PARKWAY,DALLAS,TX,75234,TX - Dallas
450388,7700 FLOYD CURL DR,SAN ANTONIO,TX,78229,TX - San Antonio
450389,2000 SOUTH PALESTINE,ATHENS,TX,75751,TX - Dallas
450395,1717 HWY 59 BYPASS,LIVINGSTON,TX,77351,TX - Houston
450399,705 EAST FELT STREET,BROWNFIELD,TX,79316,TX - Lubbock
450400,600 SOUTH BONHAM STREET,MEXIA,TX,76667,TX - Waco
450403,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,TX - Dallas
450411,304 S DAUGHERTY,EASTLAND,TX,76448,TX - Abilene
450419,108 DENVER TRAIL,AZLE,TX,76020,TX - Fort Worth
450422,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,TX - Dallas
450424,4401 GARTH ROAD,BAYTOWN,TX,77521,TX - Houston
450431,919 E 32ND ST,AUSTIN,TX,78705,TX - Austin
450438,400 YOUENS DRIVE,WEIMAR,TX,78962,TX - Houston
450446,3204 ENNIS ST,HOUSTON,TX,77004,TX - Houston
450447,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,TX - Dallas
450451,1021 HOLDEN STREET,GLEN ROSE,TX,76043,TX - Fort Worth
450460,1100 WEST BLUFF,WOODVILLE,TX,75979,TX - Beaumont
450462,8200 WALNUT HILL LANE,DALLAS,TX,75231,TX - Dallas
450465,104 7TH STREET,BAY CITY,TX,77414,TX - Houston
450469,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,TX - Dallas
450475,300 WILSON STREET,HENDERSON,TX,75652,TX - Tyler
450484,505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904,TX - Houston
450489,2200 N BRYAN AVE,LAMESA,TX,79331,TX - Lubbock
450497,705 EAST GREENWOOD AV,BOWIE,TX,76230,TX - Wichita Falls
450498,200 SOUTH GENEVA,BRECKENRIDGE,TX,76424,TX - Abilene
450508,1204 MOUND ST,NACOGDOCHES,TX,75961,TX - Houston
450518,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,TX - Beaumont
450530,6801 EMMETT LOWRY EXPRESSWAY,TEXAS CITY,TX,77591,TX - Houston
450537,401 W CAMPBELL RD,RICHARDSON,TX,75080,TX - Dallas
450539,2601 DIMMITT RD,PLAINVIEW,TX,79072,TX - Lubbock
450547,117 WINNSBORO STREET,QUITMAN,TX,75783,TX - Tyler
450558,6250 HWY 83/84,ABILENE,TX,79606,TX - Abilene
450563,1650 W COLLEGE ST,GRAPEVINE,TX,76051,TX - Dallas
450565,400 SOUTHWEST 25 AVE,MINERAL WELLS,TX,76067,TX - Fort Worth
450571,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,TX - San Angelo
450573,1275 MARVIN HANCOCK DRIVE,JASPER,TX,75951,TX - Beaumont
450580,1100 LOOP 304 EAST,CROCKETT,TX,75835,TX - Tyler
450584,920 HILLCREST DR,VERNON,TX,76384,TX - Wichita Falls
450586,200 STADIUM DRIVE,SEYMOUR,TX,76380,TX - Wichita Falls
450587,1501 BURNET DR,BROWNWOOD,TX,76801,TX - Abilene
450591,132 HOSPITAL DR,ANGLETON,TX,77515,TX - Houston
450596,1310 PALUXY RD,GRANBURY,TX,76048,TX - Fort Worth
450597,2550 N ESPLANADE,CUERO,TX,77954,TX - Victoria
450604,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,TX - San Antonio
450605,1711 W WHEELER AVENUE,ARANSAS PASS,TX,78336,TX - Corpus Christi
450610,921 GESSNER,HOUSTON,TX,77024,TX - Houston
450615,1007 SOUTH WILLIAMS STREET,ATLANTA,TX,75551,AR - Texarkana
450617,500 MEDICAL CENTER BLVD,WEBSTER,TX,77598,TX - Houston
450620,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,TX - San Antonio
450634,3535 SOUTH I35 EAST,DENTON,TX,76210,TX - Dallas
450638,710 FM 1960 WEST,HOUSTON,TX,77090,TX - Houston
450639,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,TX - Fort Worth
450641,100 PARK ROAD,NOCONA,TX,76255,TX - Dallas
450643,10700 MCPHERSON ROAD,LAREDO,TX,78041,TX - San Antonio
450644,12141 RICHMOND AVE,HOUSTON,TX,77082,TX - Houston
450647,7777 FOREST LANE,DALLAS,TX,75230,TX - Dallas
450651,3901 W 15TH ST,PLANO,TX,75075,TX - Dallas
450653,1601 W 11TH PLACE,BIG SPRING,TX,79720,TX - Lubbock
450654,128  N FM RD 3167,RIO GRANDE CITY,TX,78582,TX - McAllen
450656,4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75961,TX - Houston
450658,125 NEWMAN ST,FAIRFIELD,TX,75840,TX - Waco
450659,1313 HERMANN DR,HOUSTON,TX,77004,TX - Houston
450661,520 E 6TH STREET,ODESSA,TX,79761,TX - Odessa
450662,100 A ALTON GLOOR,BROWNSVILLE,TX,78526,TX - Harlingen
450668,1625 MEDICAL CENTER DR,EL PASO,TX,79902,TX - El Paso
450669,500 WEST MAIN STREET,LEWISVILLE,TX,75057,TX - Dallas
450670,605 HOLDERRIETH,TOMBALL,TX,77375,TX - Houston
450672,900 EIGHTH AVENUE,FORT WORTH,TX,76104,TX - Fort Worth
450675,3301 MATLOCK ROAD,ARLINGTON,TX,76015,TX - Fort Worth
450677,11801 SOUTH FREEWAY,FORT WORTH,TX,76115,TX - Fort Worth
450678,9440 POPPY DR,DALLAS,TX,75218,TX - Dallas
450683,1551 HWY 34 S,TERRELL,TX,75160,TX - Dallas
450684,18951 MEMORIAL NORTH,HUMBLE,TX,77338,TX - Houston
450686,602 INDIANA AVENUE,LUBBOCK,TX,79415,TX - Lubbock
450688,1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,TX - Dallas
450690,11937 US HIGHWAY 271,TYLER,TX,75708,TX - Tyler
450694,303 SANDY CORNER RD,EL CAMPO,TX,77437,TX - Houston
450697,7400 BARLITE BLVD,SAN ANTONIO,TX,78224,TX - San Antonio
450698,1500 S SUNSET,LITTLEFIELD,TX,79339,TX - Lubbock
450702,2901 N FOURTH ST,LONGVIEW,TX,75605,TX - Longview
450709,18300 ST JOHN DRIVE,NASSAU BAY,TX,77058,TX - Houston
450711,101 E RIDGE RD,MCALLEN,TX,78503,TX - McAllen
450713,901 WEST BEN WHITE BLVD,AUSTIN,TX,78704,TX - Austin
450716,10655 STEEPLETOP DRIVE,HOUSTON,TX,77065,TX - Houston
450718,2400 ROUND ROCK AVE,ROUND ROCK,TX,78681,TX - Austin
450723,3500 W WHEATLAND ROAD,DALLAS,TX,75237,TX - Dallas
450730,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,TX - Dallas
450742,6800 SCENIC DR,ROWLETT,TX,75088,TX - Dallas
450743,3000 N I-35,DENTON,TX,76201,TX - Dallas
450746,701 SE 5TH STREET,KNOX CITY,TX,79529,TX - Wichita Falls
450747,2900 S LOOP 256,PALESTINE,TX,75801,TX - Tyler
450749,317 PROSPECT DR/PO BOX 3169,TRINITY,TX,75862,TX - Houston
450754,400 N BROWN,HAMILTON,TX,76531,TX - Waco
450755,1900 COLLEGE AVE,LEVELLAND,TX,79336,TX - Lubbock
450766,5151 HARRY HINES BLVD,DALLAS,TX,75390,TX - Dallas
450770,806 N CROCKETT,CAMERON,TX,76520,TX - Temple
450771,6200 W PARKER RD,PLANO,TX,75093,TX - Dallas
450774,17080 RED OAK DRIVE,HOUSTON,TX,77090,TX - Houston
450775,22999 US HWY 59,KINGWOOD,TX,77325,TX - Houston
450779,6100 HARRIS PKWY,FORT WORTH,TX,76132,TX - Fort Worth
450780,9150 HUEBNER RD SUITE 100,SAN ANTONIO,TX,78240,TX - San Antonio
450788,7101 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78412,TX - Corpus Christi
450795,2807 LITTLE YORK RD,HOUSTON,TX,77093,TX - Houston
450796,3501 SONCY RD SUITE 118,AMARILLO,TX,79109,TX - Amarillo
450801,2600 ST MICHAEL DR,TEXARKANA,TX,75504,AR - Texarkana
450803,510 W TIDWELL,HOUSTON,TX,77091,TX - Houston
450804,7401 SOUTH MAIN STREET,HOUSTON,TX,77030,TX - Houston
450808,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,TX - Austin
450809,12221 MOPAC EXPRESSWAY NORTH,AUSTIN,TX,78758,TX - Austin
450813,230 WEST MILLER,DILLEY,TX,78017,TX - San Antonio
450820,16655 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,TX - Houston
450822,6800 N MACARTHUR BLVD,IRVING,TX,75039,TX - Dallas
450824,3801 NORTH LAMAR BOULEVARD,AUSTIN,TX,78756,TX - Austin
450825,2302 CORNERSTONE BOULEVARD,EDINBURG,TX,78539,TX - McAllen
450827,5402 KELL WEST BOULEVARD,WICHITA FALLS,TX,76310,TX - Wichita Falls
450828,2500 E MAIN STREET,ALICE,TX,78332,TX - Corpus Christi
450832,701 SOUTH FRY ROAD,KATY,TX,77450,TX - Houston
450833,2201 WEST LAMPASAS STREET,ENNIS,TX,75119,TX - Dallas
450834,3131 UNIVERSITY DRIVE EAST,BRYAN,TX,77802,TX - Bryan
450839,602 HURST STREET,CENTER,TX,75935,TX - Houston
450840,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,TX - Dallas
450841,4750 NORTH EXPRESSWAY,BROWNSVILLE,TX,78526,TX - Harlingen
450844,18220 TOMBALL PARKWAY,HOUSTON,TX,77070,TX - Houston
450845,1755 CURIE SUITE A,EL PASO,TX,79902,TX - El Paso
450847,23900 KATY FREEWAY,KATY,TX,77494,TX - Houston
450848,17500 W GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,TX - Houston
450851,621 NORTH HALL STREET,DALLAS,TX,75226,TX - Dallas
450853,5601 WARREN PARKWAY,FRISCO,TX,75034,TX - Dallas
450855,5501 SOUTH EXPRESSWAY 77,HARLINGEN,TX,78550,TX - Harlingen
450856,18600 NORTH HARDY OAK BLVD,SAN ANTONIO,TX,78258,TX - San Antonio
450860,"1211 HIGHWAY 6, SUITE 70",SUGAR LAND,TX,77478,TX - Houston
450862,17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,TX - Houston
450864,1814 ROSELAND BOULEVARD,TYLER,TX,75701,TX - Tyler
450865,7900 FM 1826,AUSTIN,TX,78737,TX - Austin
450867,11113 RESEARCH BOULEVARD,AUSTIN,TX,78759,TX - Austin
450869,5501 SOUTH MCCOLL,EDINBURG,TX,78539,TX - McAllen
450871,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TX - Austin
450872,801 W INTERSTATE 20,ARLINGTON,TX,76017,TX - Fort Worth
450874,400 WEST INTERSTATE 635 SUITE 101,IRVING,TX,75063,TX - Dallas
450875,6819 PLUM CREEK,AMARILLO,TX,79124,TX - Amarillo
450876,4810 NORTH LOOP 289,LUBBOCK,TX,79416,TX - Lubbock
450877,1416 GEORGE DIETER,EL PASO,TX,79936,TX - El Paso
450878,6700 IH 10 WEST,SAN ANTONIO,TX,78201,TX - San Antonio
450880,750 12TH AVENUE,FORT WORTH,TX,76104,TX - Fort Worth
450883,2850 SOUTH HIGHWAY 114E,TROPHY CLUB,TX,76262,TX - Dallas
450884,712 NORTH WOOD,GILMER,TX,75644,TX - Tyler
450885,12505 LEBANON ROAD,FRISCO,TX,75035,TX - Dallas
450888,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,TX - Dallas
450890,4700 ALLIANCE BOULEVARD,PLANO,TX,75093,TX - Dallas
450891,6020 W PARKER ROAD,PLANO,TX,75093,TX - Dallas
450893,2801 SOUTH MAYHILL ROAD,DENTON,TX,76208,TX - Dallas
450894,9032 HARRY HINES BLVD,DALLAS,TX,75235,TX - Dallas
460001,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo
460003,1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,UT - Salt Lake City
460004,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden
460005,5475 SOUTH 500 EAST,OGDEN,UT,84405,UT - Ogden
460006,324 8TH AVENUE,SALT LAKE CITY,UT,84143,UT - Salt Lake City
460007,1303 NORTH MAIN STREET,CEDAR CITY,UT,84720,UT - Salt Lake City
460009,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,UT - Salt Lake City
460010,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84157,UT - Salt Lake City
460011,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,UT - Salt Lake City
460013,1000 EAST 100 NORTH,PAYSON,UT,84651,UT - Provo
460014,2055 NORTH MAIN STREET,TOOELE,UT,84074,UT - Salt Lake City
460015,1400 NORTH 500 EAST,LOGAN,UT,84341,UT - Salt Lake City
460017,950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,UT - Ogden
460019,250 WEST 300 NORTH (75-2),ROOSEVELT,UT,84066,UT - Salt Lake City
460021,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City
460023,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,UT - Provo
460026,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,UT - Salt Lake City
460030,150 WEST 100 NORTH,VERNAL,UT,84078,UT - Salt Lake City
460035,1109 NORTH 100 WEST,BEAVER,UT,84713,UT - Provo
460041,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,UT - Ogden
460042,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,UT - Salt Lake City
460044,9660 SOUTH 1300 EAST,SANDY,UT,84094,UT - Salt Lake City
460047,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City
460049,5848 SOUTH 300 EAST,MURRAY,UT,84107,UT - Salt Lake City
460051,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,UT - Salt Lake City
460052,750 WEST 800 NORTH,OREM,UT,84057,UT - Provo
460054,2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,UT - Salt Lake City
460057,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,UT - Salt Lake City
460058,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,UT - Salt Lake City
470001,BOX 547,BARRE,VT,5641,VT - Burlington
470003,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington
470005,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington
470011,17 BELMONT AVE,BRATTLEBORO,VT,5301,NH - Lebanon
470012,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany
470024,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,VT - Burlington
490001,100  15TH ST NW,NORTON,VA,24273,TN - Kingsport
490002,58 CARROLL STREET,LEBANON,VA,24266,TN - Kingsport
490004,2010 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,VA - Charlottesville
490005,220 CAMPUS BLVD SUITE 210,WINCHESTER,VA,22601,VA - Winchester
490007,600 GRESHAM DR,NORFOLK,VA,23507,VA - Norfolk
490009,JEFFERSON PARK AVE,CHARLOTTESVILLE,VA,22908,VA - Charlottesville
490011,150 KINGSLEY LANE,NORFOLK,VA,23505,VA - Norfolk
490012,127 HEALTH CARE DRIVE,PENNINGTON GAP,VA,24277,TN - Kingsport
490013,2204 WILBORN AVENUE,HALIFAX,VA,24558,NC - Durham
490017,3636 HIGH STREET,PORTSMOUTH,VA,23707,VA - Norfolk
490018,78 MEDICAL CENTER DRIVE,FISHERSVILLE,VA,22939,VA - Charlottesville
490019,501 SUNSET LANE,CULPEPER,VA,22701,VA - Charlottesville
490020,411 WEST RANDOLPH ROAD,HOPEWELL,VA,23860,VA - Richmond
490021,1920 ATHERHOLT ROAD,LYNCHBURG,VA,24501,VA - Lynchburg
490022,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,VA - Richmond
490023,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington
490024,"1906 BELLEVIEW AVENUE, SE",ROANOKE,VA,24014,VA - Roanoke
490027,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport
490032,1250 EAST MARSHALL STREET - BOX 980510,RICHMOND,VA,23298,VA - Richmond
490033,1000 NORTH SHENANDOAH AVE,FRONT ROYAL,VA,22630,VA - Winchester
490037,9507 HOSPITAL AVENUE,NASSAWADOX,VA,23413,VA - Norfolk
490038,245 MEDICAL PARK DRIVE,MARION,VA,24354,TN - Kingsport
490040,4320 SEMINARY RD,ALEXANDRIA,VA,22304,VA - Arlington
490041,2 BERNARDINE DRIVE,NEWPORT NEWS,VA,23602,VA - Newport News
490042,2900 LAMB CIRCLE,CHRISTIANSBURG,VA,24073,VA - Roanoke
490043,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,VA - Arlington
490044,2800 GODWIN BOULEVARD,SUFFOLK,VA,23439,VA - Norfolk
490045,8700 SUDLEY RD,MANASSAS,VA,20110,VA - Arlington
490046,830 KEMPSVILLE ROAD,NORFOLK,VA,23502,VA - Norfolk
490048,1900 ELECTRIC ROAD,SALEM,VA,24153,VA - Roanoke
490050,1701 NORTH GEORGE MASON DRIVE,ARLINGTON,VA,22205,VA - Arlington
490052,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,VA - Newport News
490053,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,24211,TN - Kingsport
490057,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,VA,23454,VA - Norfolk
490059,5801 BREMO RD,RICHMOND,VA,23226,VA - Richmond
490060,6801 GOV G C PEERY HWY,RICHLANDS,VA,24641,TN - Kingsport
490063,3300 GALLOWS RD,FALLS CHURCH,VA,22042,VA - Arlington
490066,100 SENTARA CIRCLE,WILLIAMSBURG,VA,23188,VA - Newport News
490067,200 MEDICAL PARK BOULEVARD,PETERSBURG,VA,23805,VA - Richmond
490069,8260 ATLEE ROAD,MECHANICSVILLE,VA,23116,VA - Richmond
490075,142 SOUTH MAIN STREET,DANVILLE,VA,24541,NC - Durham
490077,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,22911,VA - Charlottesville
490079,320 HOSPITAL DRIVE,MARTINSVILLE,VA,24115,NC - Durham
490084,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,VA - Richmond
490088,1613 OAKWOOD STREET,BEDFORD,VA,24523,VA - Lynchburg
490089,180 FLOYD AVENUE,ROCKY MOUNT,VA,24151,VA - Roanoke
490090,800 OAK STREET,FARMVILLE,VA,23901,VA - Richmond
490092,100 FAIRVIEW DRIVE,FRANKLIN,VA,23851,VA - Norfolk
490093,3000 COLISEUM DRIVE,HAMPTON,VA,23666,VA - Newport News
490094,1500 N. 28TH STREET,RICHMOND,VA,23223,VA - Richmond
490097,727 NORTH MAIN STREET,EMPORIA,VA,23847,VA - Richmond
490098,125 BUENA VISTA CIRCLE,SOUTH HILL,VA,23970,VA - Richmond
490101,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,VA - Arlington
490107,1850 TOWN CENTER PARKWAY,RESTON,VA,20190,VA - Arlington
490109,4601 IRONBOUND ROAD,WILLIAMSBURG,VA,23188,VA - Newport News
490110,3700 SOUTH MAIN STREET,BLACKSBURG,VA,24060,VA - Roanoke
490111,600 WEST RIDGE ROAD,WYTHEVILLE,VA,24382,VA - Roanoke
490112,1401 JOHNSTON WILLIS DRIVE,RICHMOND,VA,23235,VA - Richmond
490113,2300 OPITZ BOULEVARD,WOODBRIDGE,VA,22191,VA - Arlington
490114,1990 HOLTON AVENUE EAST,BIG STONE GAP,VA,24219,TN - Kingsport
490115,200 HOSPITAL DRIVE,GALAX,VA,24333,NC - Winston-Salem
490116,2400 LEE HIGHWAY,PULASKI,VA,24301,VA - Roanoke
490117,141 BEN BOLT AVENUE,TAZEWELL,VA,24651,VA - Roanoke
490118,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond
490119,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk
490120,736 BATTLEFIELD BLVD NORTH,CHESAPEAKE,VA,23320,VA - Norfolk
490122,2501 PARKERS LANE,ALEXANDRIA,VA,22306,VA - Arlington
490123,101 HARRIS ROAD,KILMARNOCK,VA,22482,VA - Richmond
490126,ONE ARH LANE - PO BOX 7,LOW MOOR,VA,24457,VA - Roanoke
490127,1535 SLATE CREEK ROAD,GRUNDY,VA,24614,TN - Kingsport
490130,7519 HOSPITAL ROAD,GLOUCESTER,VA,23061,VA - Newport News
490135,PO BOX 200,CATAWBA,VA,24070,VA - Roanoke
490136,13700 STFRANCIS BLVD SUITE 100,MIDLOTHIAN,VA,23114,VA - Richmond
490140,"101 HOSPITAL CENTER BOULEVARD, SUITE 307",STAFFORD,VA,22554,VA - Richmond
490141,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,VA,22408,VA - Richmond
490142,2965 IVY RD,CHARLOTTESVILLE,VA,22908,VA - Charlottesville
500001,1550 NORTH 115TH STREET,SEATTLE,WA,98133,WA - Seattle
500002,401 W POPLAR ST,WALLA WALLA,WA,99362,WA - Spokane
500003,1415 KINCAID STREET,MOUNT VERNON,WA,98274,WA - Everett
500005,1100 NINTH AVENUE (PO BOX 900),SEATTLE,WA,98111,WA - Seattle
500007,1211  24TH STREET,ANACORTES,WA,98221,WA - Everett
500008,1959 NE PACIFIC ST,SEATTLE,WA,98195,WA - Seattle
500011,16251 SYLVESTER ROAD SW,BURIEN,WA,98166,WA - Seattle
500012,110 SOUTH NINTH AVE,YAKIMA,WA,98902,WA - Yakima
500014,1321 COLBY AVENUE,EVERETT,WA,98201,WA - Everett
500015,202 N DIVISION STREET PLAZA ONE,AUBURN,WA,98001,WA - Seattle
500016,1201 SOUTH MILLER STREET,WENATCHEE,WA,98807,WA - Spokane
500019,914 S SCHEUBER ROAD,CENTRALIA,WA,98531,WA - Olympia
500021,11315 BRIDGEPORT WAY S W,LAKEWOOD,WA,98499,WA - Tacoma
500024,413 LILLY ROAD NE,OLYMPIA,WA,98506,WA - Olympia
500025,500 17TH AVENUE,SEATTLE,WA,98122,WA - Seattle
500026,21601 76TH AVENUE WEST,EDMONDS,WA,98026,WA - Seattle
500027,747 BROADWAY,SEATTLE,WA,98122,WA - Seattle
500030,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225,WA - Seattle
500031,915 ANDERSON DRIVE,ABERDEEN,WA,98520,WA - Seattle
500033,801 EAST WHEELER ROAD,MOSES LAKE,WA,98837,WA - Spokane
500036,2811 TIETON DRIVE,YAKIMA,WA,98902,WA - Yakima
500037,502 W FOURTH AVE,TOPPENISH,WA,98948,WA - Yakima
500039,2520 CHERRY AVENUE,BREMERTON,WA,98310,WA - Seattle
500041,1615 DELAWARE STREET,LONGVIEW,WA,98632,OR - Portland
